"ikey";"Location";"Source";"Dating";"Language";"ID";"uncertain_dating";"DAT_min";"DAT_max"
"PH278948";"Nicomedia";"TAM IV,1, 127";NA;"Greek";"I_1807";FALSE;NA;NA
"PH278949";"Nicomedia";"TAM IV,1, 128";NA;"Greek";"I_1808";FALSE;NA;NA
"PH278950";"Nicomedia";"TAM IV,1, 129";NA;"Greek";"I_1809";FALSE;NA;NA
"PH278951";"Nicomedia";"TAM IV,1, 130";NA;"Greek";"I_1810";FALSE;NA;NA
"PH278952";"Nicomedia";"TAM IV,1, 131";NA;"Greek";"I_1811";FALSE;NA;NA
"PH278954";"Nicomedia";"TAM IV,1, 133";NA;"Greek";"I_1812";FALSE;NA;NA
"PH278955";"Nicomedia";"TAM IV,1, 134";NA;"Greek";"I_1813";FALSE;NA;NA
"PH278956";"Nicomedia";"TAM IV,1, 135";NA;"Greek";"I_1814";FALSE;NA;NA
"PH278957";"Nicomedia";"TAM IV,1, 136";NA;"Greek";"I_1815";FALSE;NA;NA
"PH278958";"Nicomedia";"TAM IV,1, 137";NA;"Latin";"I_1816";FALSE;NA;NA
"PH278959";"Nicomedia";"TAM IV,1, 138";NA;"Greek";"I_1817";FALSE;NA;NA
"PH278960";"Nicomedia";"TAM IV,1, 139";NA;"Greek";"I_1818";FALSE;NA;NA
"PH278961";"Nicomedia";"TAM IV,1, 140";NA;"Greek";"I_1819";FALSE;NA;NA
"PH278962";"Nicomedia";"TAM IV,1, 141";NA;"Greek";"I_1820";FALSE;NA;NA
"PH278963";"Nicomedia";"TAM IV,1, 142";NA;"Greek";"I_1821";FALSE;NA;NA
"PH278964";"Nicomedia";"TAM IV,1, 143";NA;"Greek";"I_1822";FALSE;NA;NA
"PH278965";"Nicomedia";"TAM IV,1, 144";NA;"Greek";"I_1823";FALSE;NA;NA
"PH278966";"Nicomedia";"TAM IV,1, 145";NA;"Greek";"I_1824";FALSE;NA;NA
"PH278967";"Nicomedia";"TAM IV,1, 146";NA;"Greek";"I_1825";FALSE;NA;NA
"PH278968";"Nicomedia";"TAM IV,1, 147";NA;"Latin";"I_1826";FALSE;NA;NA
"PH278969";"Nicomedia";"TAM IV,1, 148";NA;"Greek";"I_1827";FALSE;NA;NA
"PH278970";"Nicomedia";"TAM IV,1, 149";NA;"Greek";"I_1828";FALSE;NA;NA
"PH278971";"Nicomedia";"TAM IV,1, 150";NA;"Greek";"I_1829";FALSE;NA;NA
"PH278972";"Nicomedia";"TAM IV,1, 151";NA;"Greek";"I_1830";FALSE;NA;NA
"PH278973";"Nicomedia";"TAM IV,1, 152";NA;"Latin";"I_1831";FALSE;NA;NA
"PH278974";"Nicomedia";"TAM IV,1, 153";NA;"Latin";"I_1832";FALSE;NA;NA
"PH278975";"Nicomedia";"TAM IV,1, 154";NA;"Greek";"I_1833";FALSE;NA;NA
"PH278976";"Nicomedia";"TAM IV,1, 155";NA;"Greek";"I_1834";FALSE;NA;NA
"PH278977";"Nicomedia";"TAM IV,1, 156";NA;"Greek";"I_1835";FALSE;NA;NA
"PH278978";"Nicomedia";"TAM IV,1, 158";NA;"Greek";"I_1836";FALSE;NA;NA
"PH278979";"Nicomedia";"TAM IV,1, 159";NA;"Greek";"I_1837";FALSE;NA;NA
"PH278981";"Nicomedia";"TAM IV,1, 161";NA;"Greek";"I_1838";FALSE;NA;NA
"PH278982";"Nicomedia";"TAM IV,1, 162";NA;"Greek";"I_1839";FALSE;NA;NA
"PH278983";"Nicomedia";"TAM IV,1, 163";NA;"Greek";"I_1840";FALSE;NA;NA
"PH278984";"Nicomedia";"TAM IV,1, 164";NA;"Greek";"I_1841";FALSE;NA;NA
"PH278985";"Nicomedia";"TAM IV,1, 165";NA;"Greek";"I_1842";FALSE;NA;NA
"PH278986";"Nicomedia";"TAM IV,1, 166";NA;"Greek";"I_1843";FALSE;NA;NA
"PH278987";"Nicomedia";"TAM IV,1, 167";NA;"Greek";"I_1844";FALSE;NA;NA
"PH278988";"Nicomedia";"TAM IV,1, 168";NA;"Greek";"I_1845";FALSE;NA;NA
"PH278989";"Nicomedia";"TAM IV,1, 169";NA;"Greek";"I_1846";FALSE;NA;NA
"PH278990";"Nicomedia";"TAM IV,1, 170";NA;"Greek";"I_1847";FALSE;NA;NA
"PH278991";"Nicomedia";"TAM IV,1, 171";NA;"Greek";"I_1848";FALSE;NA;NA
"PH278992";"Nicomedia";"TAM IV,1, 172";NA;"Greek";"I_1849";FALSE;NA;NA
"PH278993";"Nicomedia";"TAM IV,1, 173";NA;"Greek";"I_1850";FALSE;NA;NA
"PH278994";"Nicomedia";"TAM IV,1, 174";NA;"Greek";"I_1851";FALSE;NA;NA
"PH278995";"Nicomedia";"TAM IV,1, 175";NA;"Greek";"I_1852";FALSE;NA;NA
"PH278996";"Nicomedia";"TAM IV,1, 176";NA;"Greek";"I_1853";FALSE;NA;NA
"PH278997";"Nicomedia";"TAM IV,1, 177";NA;"Greek";"I_1854";FALSE;NA;NA
"2PH78998";"Nicomedia";"TAM IV,1, 178";NA;"Greek";"I_1855";FALSE;NA;NA
"PH278999";"Nicomedia";"TAM IV,1, 179";NA;"Greek";"I_1856";FALSE;NA;NA
"PH279000";"Nicomedia";"TAM IV,1, 180";NA;"Greek";"I_1857";FALSE;NA;NA
"PH279001";"Nicomedia";"TAM IV,1, 181";NA;"Greek";"I_1858";FALSE;NA;NA
"PH279002";"Nicomedia";"TAM IV,1, 182";NA;"Greek";"I_1859";FALSE;NA;NA
"PH279003";"Nicomedia";"TAM IV,1, 183";NA;"Greek";"I_1860";FALSE;NA;NA
"PH279004";"Nicomedia";"TAM IV,1, 184";NA;"Greek";"I_1861";FALSE;NA;NA
"PH279005";"Nicomedia";"TAM IV,1, 185";NA;"Greek";"I_1862";FALSE;NA;NA
"PH279006";"Nicomedia";"TAM IV,1, 186";NA;"Greek";"I_1863";FALSE;NA;NA
"PH279007";"Nicomedia";"TAM IV,1, 187";NA;"Greek";"I_1864";FALSE;NA;NA
"PH279008";"Nicomedia";"TAM IV,1, 188";NA;"Greek";"I_1865";FALSE;NA;NA
"PH279010";"Nicomedia";"TAM IV,1, 189a";NA;"Greek";"I_1866";FALSE;NA;NA
"PH278839";"Nicomedia";"TAM IV,1, 19";NA;"Greek";"I_1867";FALSE;NA;NA
"PH279011";"Nicomedia";"TAM IV,1, 190";NA;"Greek";"I_1868";FALSE;NA;NA
"PH279012";"Nicomedia";"TAM IV,1, 191";NA;"Greek";"I_1869";FALSE;NA;NA
"PH279013";"Nicomedia";"TAM IV,1, 192";NA;"Greek";"I_1870";FALSE;NA;NA
"PH279014";"Nicomedia";"TAM IV,1, 193";NA;"Greek";"I_1871";FALSE;NA;NA
"PH279015";"Nicomedia";"TAM IV,1, 194";NA;"Greek";"I_1872";FALSE;NA;NA
"PH279016";"Nicomedia";"TAM IV,1, 195";NA;"Greek";"I_1873";FALSE;NA;NA
"PH279017";"Nicomedia";"TAM IV,1, 196";NA;"Greek";"I_1874";FALSE;NA;NA
"PH279018";"Nicomedia";"TAM IV,1, 197";NA;"Greek";"I_1875";FALSE;NA;NA
"PH279019";"Nicomedia";"TAM IV,1, 198";NA;"Greek";"I_1876";FALSE;NA;NA
"PH279020";"Nicomedia";"TAM IV,1, 199";NA;"Latin";"I_1877";FALSE;NA;NA
"PH278822";"Nicomedia";"TAM IV,1, 2";NA;"Greek";"I_1878";FALSE;NA;NA
"PH279021";"Nicomedia";"TAM IV,1, 200";NA;"Greek";"I_1879";FALSE;NA;NA
"PH279022";"Nicomedia";"TAM IV,1, 201";NA;"Greek";"I_1880";FALSE;NA;NA
"PH279023";"Nicomedia";"TAM IV,1, 202";NA;"Greek";"I_1881";FALSE;NA;NA
"PH279024";"Nicomedia";"TAM IV,1, 203";NA;"Greek";"I_1882";FALSE;NA;NA
"PH279025";"Nicomedia";"TAM IV,1, 204";NA;"Greek";"I_1883";FALSE;NA;NA
"PH279026";"Nicomedia";"TAM IV,1, 205";NA;"Greek";"I_1884";FALSE;NA;NA
"PH279027";"Nicomedia";"TAM IV,1, 206";NA;"Greek";"I_1885";FALSE;NA;NA
"PH279028";"Nicomedia";"TAM IV,1, 207";NA;"Greek";"I_1886";FALSE;NA;NA
"PH279029";"Nicomedia";"TAM IV,1, 208";NA;"Greek";"I_1887";FALSE;NA;NA
"PH279030";"Nicomedia";"TAM IV,1, 209";NA;"Greek";"I_1888";FALSE;NA;NA
"PH279031";"Nicomedia";"TAM IV,1, 210";NA;"Greek";"I_1889";FALSE;NA;NA
"PH279032";"Nicomedia";"TAM IV,1, 211";NA;"Greek";"I_1890";FALSE;NA;NA
"PH279033";"Nicomedia";"TAM IV,1, 212";NA;"Greek";"I_1891";FALSE;NA;NA
"PH279034";"Nicomedia";"TAM IV,1, 213";NA;"Greek";"I_1892";FALSE;NA;NA
"PH279035";"Nicomedia";"TAM IV,1, 214";NA;"Greek";"I_1893";FALSE;NA;NA
"PH279036";"Nicomedia";"TAM IV,1, 215";NA;"Greek";"I_1894";FALSE;NA;NA
"PH279037";"Nicomedia";"TAM IV,1, 216";NA;"Greek";"I_1895";FALSE;NA;NA
"PH279038";"Nicomedia";"TAM IV,1, 217";NA;"Greek";"I_1896";FALSE;NA;NA
"PH279039";"Nicomedia";"TAM IV,1, 218";NA;"Greek";"I_1897";FALSE;NA;NA
"PH279040";"Nicomedia";"TAM IV,1, 219";NA;"Greek";"I_1898";FALSE;NA;NA
"PH279041";"Nicomedia";"TAM IV,1, 220";NA;"Greek";"I_1899";FALSE;NA;NA
"PH279042";"Nicomedia";"TAM IV,1, 221";NA;"Greek";"I_1900";FALSE;NA;NA
"PH279043";"Nicomedia";"TAM IV,1, 222";NA;"Greek";"I_1901";FALSE;NA;NA
"PH279044";"Nicomedia";"TAM IV,1, 223";NA;"Greek";"I_1902";FALSE;NA;NA
"PH279045";"Nicomedia";"TAM IV,1, 224";NA;"Greek";"I_1903";FALSE;NA;NA
"PH279046";"Nicomedia";"TAM IV,1, 225";NA;"Greek";"I_1904";FALSE;NA;NA
"PH279047";"Nicomedia";"TAM IV,1, 226";NA;"Greek";"I_1905";FALSE;NA;NA
"PH279048";"Nicomedia";"TAM IV,1, 227";NA;"Greek";"I_1906";FALSE;NA;NA
"PH279049";"Nicomedia";"TAM IV,1, 229";NA;"Greek";"I_1907";FALSE;NA;NA
"PH279050";"Nicomedia";"TAM IV,1, 230";NA;"Greek";"I_1908";FALSE;NA;NA
"PH279051";"Nicomedia";"TAM IV,1, 231";NA;"Greek";"I_1909";FALSE;NA;NA
"PH279052";"Nicomedia";"TAM IV,1, 232";NA;"Greek";"I_1910";FALSE;NA;NA
"PH279053";"Nicomedia";"TAM IV,1, 233";NA;"Greek";"I_1911";FALSE;NA;NA
"PH279054";"Nicomedia";"TAM IV,1, 234";NA;"Greek";"I_1912";FALSE;NA;NA
"PH279055";"Nicomedia";"TAM IV,1, 235";NA;"Greek";"I_1913";FALSE;NA;NA
"PH279056";"Nicomedia";"TAM IV,1, 236";NA;"Greek";"I_1914";FALSE;NA;NA
"PH279057";"Nicomedia";"TAM IV,1, 237";NA;"Greek";"I_1915";FALSE;NA;NA
"PH279058";"Nicomedia";"TAM IV,1, 238";NA;"Greek";"I_1916";FALSE;NA;NA
"PH279059";"Nicomedia";"TAM IV,1, 239";NA;"Greek";"I_1917";FALSE;NA;NA
"PH279060";"Nicomedia";"TAM IV,1, 240";NA;"Greek";"I_1918";FALSE;NA;NA
"PH279061";"Nicomedia";"TAM IV,1, 241";NA;"Greek";"I_1919";FALSE;NA;NA
"PH279062";"Nicomedia";"TAM IV,1, 242";NA;"Greek";"I_1920";FALSE;NA;NA
"PH279063";"Nicomedia";"TAM IV,1, 243";NA;"Greek";"I_1921";FALSE;NA;NA
"PH279064";"Nicomedia";"TAM IV,1, 244";NA;"Greek";"I_1922";FALSE;NA;NA
"PH279065";"Nicomedia";"TAM IV,1, 245";NA;"Greek";"I_1923";FALSE;NA;NA
"PH279066";"Nicomedia";"TAM IV,1, 246";NA;"Greek";"I_1924";FALSE;NA;NA
"PH279067";"Nicomedia";"TAM IV,1, 247";NA;"Greek";"I_1925";FALSE;NA;NA
"PH279068";"Nicomedia";"TAM IV,1, 248";NA;"Greek";"I_1926";FALSE;NA;NA
"PH279069";"Nicomedia";"TAM IV,1, 249";NA;"Greek";"I_1927";FALSE;NA;NA
"PH279070";"Nicomedia";"TAM IV,1, 250";NA;"Greek";"I_1928";FALSE;NA;NA
"PH279071";"Nicomedia";"TAM IV,1, 251";NA;"Greek";"I_1929";FALSE;NA;NA
"PH279072";"Nicomedia";"TAM IV,1, 252";NA;"Greek";"I_1930";FALSE;NA;NA
"PH279073";"Nicomedia";"TAM IV,1, 253";NA;"Greek";"I_1931";FALSE;NA;NA
"PH279074";"Nicomedia";"TAM IV,1, 254";NA;"Greek";"I_1932";FALSE;NA;NA
"PH279076";"Nicomedia";"TAM IV,1, 256";NA;"Greek";"I_1933";FALSE;NA;NA
"PH279077";"Nicomedia";"TAM IV,1, 257";NA;"Greek";"I_1934";FALSE;NA;NA
"PH279078";"Nicomedia";"TAM IV,1, 258";NA;"Greek";"I_1935";FALSE;NA;NA
"PH279079";"Nicomedia";"TAM IV,1, 259";NA;"Greek";"I_1936";FALSE;NA;NA
"PH279080";"Nicomedia";"TAM IV,1, 260";NA;"Greek";"I_1937";FALSE;NA;NA
"PH279081";"Nicomedia";"TAM IV,1, 261";NA;"Greek";"I_1938";FALSE;NA;NA
"PH279082";"Nicomedia";"TAM IV,1, 262";NA;"Greek";"I_1939";FALSE;NA;NA
"PH279083";"Nicomedia";"TAM IV,1, 263";NA;"Greek";"I_1940";FALSE;NA;NA
"PH279084";"Nicomedia";"TAM IV,1, 264";NA;"Greek";"I_1941";FALSE;NA;NA
"PH279085";"Nicomedia";"TAM IV,1, 265";NA;"Greek";"I_1942";FALSE;NA;NA
"PH279086";"Nicomedia";"TAM IV,1, 266";NA;"Greek";"I_1943";FALSE;NA;NA
"PH279087";"Nicomedia";"TAM IV,1, 267";NA;"Greek";"I_1944";FALSE;NA;NA
"PH279088";"Nicomedia";"TAM IV,1, 268";NA;"Greek";"I_1945";FALSE;NA;NA
"PH279089";"Nicomedia";"TAM IV,1, 269";NA;"Greek";"I_1946";FALSE;NA;NA
"PH279090";"Nicomedia";"TAM IV,1, 270";NA;"Greek";"I_1947";FALSE;NA;NA
"PH279091";"Nicomedia";"TAM IV,1, 271";NA;"Greek";"I_1948";FALSE;NA;NA
"PH279092";"Nicomedia";"TAM IV,1, 272";NA;"Greek";"I_1949";FALSE;NA;NA
"PH279093";"Nicomedia";"TAM IV,1, 273";NA;"Greek";"I_1950";FALSE;NA;NA
"PH279094";"Nicomedia";"TAM IV,1, 274";NA;"Greek";"I_1951";FALSE;NA;NA
"PH279095";"Nicomedia";"TAM IV,1, 275";NA;"Latin";"I_1952";FALSE;NA;NA
"PH279096";"Nicomedia";"TAM IV,1, 276";NA;"Greek";"I_1953";FALSE;NA;NA
"PH279097";"Nicomedia";"TAM IV,1, 277";NA;"Greek";"I_1954";FALSE;NA;NA
"PH279098";"Nicomedia";"TAM IV,1, 278";NA;"Greek";"I_1955";FALSE;NA;NA
"PH279099";"Nicomedia";"TAM IV,1, 279";NA;"Greek";"I_1956";FALSE;NA;NA
"PH279100";"Nicomedia";"TAM IV,1, 280";NA;"Greek";"I_1957";FALSE;NA;NA
"PH279101";"Nicomedia";"TAM IV,1, 281";NA;"Greek";"I_1958";FALSE;NA;NA
"PH279102";"Nicomedia";"TAM IV,1, 282";NA;"Greek";"I_1959";FALSE;NA;NA
"PH279103";"Nicomedia";"TAM IV,1, 283";NA;"Greek";"I_1960";FALSE;NA;NA
"PH279104";"Nicomedia";"TAM IV,1, 284";NA;"Greek";"I_1961";FALSE;NA;NA
"PH279105";"Nicomedia";"TAM IV,1, 285";NA;"Greek";"I_1962";FALSE;NA;NA
"PH279106";"Nicomedia";"TAM IV,1, 286";NA;"Greek";"I_1963";FALSE;NA;NA
"PH279107";"Nicomedia";"TAM IV,1, 287";NA;"Greek";"I_1964";FALSE;NA;NA
"PH279108";"Nicomedia";"TAM IV,1, 288";NA;"Greek";"I_1965";FALSE;NA;NA
"PH279109";"Nicomedia";"TAM IV,1, 289";NA;"Greek";"I_1966";FALSE;NA;NA
"PH279110";"Nicomedia";"TAM IV,1, 290";NA;"Greek";"I_1967";FALSE;NA;NA
"PH279111";"Nicomedia";"TAM IV,1, 291";NA;"Greek";"I_1968";FALSE;NA;NA
"PH279112";"Nicomedia";"TAM IV,1, 292";NA;"Greek";"I_1969";FALSE;NA;NA
"PH279113";"Nicomedia";"TAM IV,1, 293";NA;"Greek";"I_1970";FALSE;NA;NA
"PH279114";"Nicomedia";"TAM IV,1, 294";NA;"Greek";"I_1971";FALSE;NA;NA
"PH279115";"Nicomedia";"TAM IV,1, 295";NA;"Greek";"I_1972";FALSE;NA;NA
"PH279116";"Nicomedia";"TAM IV,1, 296";NA;"Greek";"I_1973";FALSE;NA;NA
"PH279117";"Nicomedia";"TAM IV,1, 297";NA;"Greek";"I_1974";FALSE;NA;NA
"PH279118";"Nicomedia";"TAM IV,1, 298";NA;"Greek";"I_1975";FALSE;NA;NA
"PH279119";"Nicomedia";"TAM IV,1, 299";NA;"Greek";"I_1976";FALSE;NA;NA
"PH278823";"Nicomedia";"TAM IV,1, 3";NA;"Greek";"I_1977";FALSE;NA;NA
"PH279120";"Nicomedia";"TAM IV,1, 300";NA;"Greek";"I_1978";FALSE;NA;NA
"PH279121";"Nicomedia";"TAM IV,1, 301";NA;"Greek";"I_1979";FALSE;NA;NA
"PH279122";"Nicomedia";"TAM IV,1, 302";NA;"Greek";"I_1980";FALSE;NA;NA
"PH279123";"Nicomedia";"TAM IV,1, 303";NA;"Greek";"I_1981";FALSE;NA;NA
"PH279124";"Nicomedia";"TAM IV,1, 304";NA;"Greek";"I_1982";FALSE;NA;NA
"PH279125";"Nicomedia";"TAM IV,1, 305";NA;"Greek";"I_1983";FALSE;NA;NA
"PH279126";"Nicomedia";"TAM IV,1, 306";NA;"Greek";"I_1984";FALSE;NA;NA
"PH279127";"Nicomedia";"TAM IV,1, 307";NA;"Greek";"I_1985";FALSE;NA;NA
"PH279128";"Nicomedia";"TAM IV,1, 308";NA;"Greek";"I_1986";FALSE;NA;NA
"PH279129";"Nicomedia";"TAM IV,1, 309";NA;"Greek";"I_1987";FALSE;NA;NA
"PH279130";"Nicomedia";"TAM IV,1, 310";NA;"Greek";"I_1988";FALSE;NA;NA
"PH279131";"Nicomedia";"TAM IV,1, 311";NA;"Greek";"I_1989";FALSE;NA;NA
"PH279132";"Nicomedia";"TAM IV,1, 312";NA;"Greek";"I_1990";FALSE;NA;NA
"PH279133";"Nicomedia";"TAM IV,1, 313";NA;"Greek";"I_1991";FALSE;NA;NA
"PH279134";"Nicomedia";"TAM IV,1, 314";NA;"Greek";"I_1992";FALSE;NA;NA
"PH279135";"Nicomedia";"TAM IV,1, 315";NA;"Greek";"I_1993";FALSE;NA;NA
"PH279136";"Nicomedia";"TAM IV,1, 316";NA;"Greek";"I_1994";FALSE;NA;NA
"PH279137";"Nicomedia";"TAM IV,1, 317";NA;"Greek";"I_1995";FALSE;NA;NA
"PH279138";"Nicomedia";"TAM IV,1, 318";NA;"Greek";"I_1996";FALSE;NA;NA
"PH279139";"Nicomedia";"TAM IV,1, 319";NA;"Greek";"I_1997";FALSE;NA;NA
"PH278852";"Nicomedia";"TAM IV,1, 32";NA;"Greek";"I_1998";FALSE;NA;NA
"PH279140";"Nicomedia";"TAM IV,1, 320";NA;"Greek";"I_1999";FALSE;NA;NA
"PH279141";"Nicomedia";"TAM IV,1, 321";NA;"Greek";"I_2000";FALSE;NA;NA
"PH279142";"Nicomedia";"TAM IV,1, 322";NA;"Greek";"I_2001";FALSE;NA;NA
"PH279143";"Nicomedia";"TAM IV,1, 322 [1]";NA;"Greek";"I_2002";FALSE;NA;NA
"PH279144";"Nicomedia";"TAM IV,1, 322 [2]";NA;"Greek";"I_2003";FALSE;NA;NA
"PH279145";"Nicomedia";"TAM IV,1, 323";NA;"Greek";"I_2004";FALSE;NA;NA
"PH279146";"Nicomedia";"TAM IV,1, 324";NA;"Greek";"I_2005";FALSE;NA;NA
"PH279147";"Nicomedia";"TAM IV,1, 325";NA;"Greek";"I_2006";FALSE;NA;NA
"PH279148";"Nicomedia";"TAM IV,1, 326";NA;"Greek";"I_2007";FALSE;NA;NA
"PH279149";"Nicomedia";"TAM IV,1, 327";NA;"Greek";"I_2008";FALSE;NA;NA
"PH279150";"Nicomedia";"TAM IV,1, 328";NA;"Greek";"I_2009";FALSE;NA;NA
"PH279151";"Nicomedia";"TAM IV,1, 329";NA;"Greek";"I_2010";FALSE;NA;NA
"PH278853";"Nicomedia";"TAM IV,1, 33";NA;"Greek";"I_2011";FALSE;NA;NA
"PH279152";"Nicomedia";"TAM IV,1, 330";NA;"Greek";"I_2012";FALSE;NA;NA
"PH279153";"Nicomedia";"TAM IV,1, 331";NA;"Greek";"I_2013";FALSE;NA;NA
"PH279154";"Nicomedia";"TAM IV,1, 332";NA;"Greek";"I_2014";FALSE;NA;NA
"PH279155";"Nicomedia";"TAM IV,1, 333";NA;"Greek";"I_2015";FALSE;NA;NA
"PH279156";"Nicomedia";"TAM IV,1, 334";NA;"Greek";"I_2016";FALSE;NA;NA
"PH279157";"Nicomedia";"TAM IV,1, 335";NA;"Greek";"I_2017";FALSE;NA;NA
"PH279158";"Nicomedia";"TAM IV,1, 336";NA;"Greek";"I_2018";FALSE;NA;NA
"PH279159";"Nicomedia";"TAM IV,1, 337";NA;"Greek";"I_2019";FALSE;NA;NA
"PH279160";"Nicomedia";"TAM IV,1, 338";NA;"Greek";"I_2020";FALSE;NA;NA
"PH279161";"Nicomedia";"TAM IV,1, 339";NA;"Greek";"I_2021";FALSE;NA;NA
"PH279162";"Nicomedia";"TAM IV,1, 340";NA;"Greek";"I_2022";FALSE;NA;NA
"PH279163";"Nicomedia";"TAM IV,1, 341";NA;"Greek";"I_2023";FALSE;NA;NA
"PH279164";"Nicomedia";"TAM IV,1, 342";NA;"Latin";"I_2024";FALSE;NA;NA
"PH279165";"Nicomedia";"TAM IV,1, 343";NA;"Greek";"I_2025";FALSE;NA;NA
"PH279166";"Nicomedia";"TAM IV,1, 344";NA;"Greek";"I_2026";FALSE;NA;NA
"PH279167";"Nicomedia";"TAM IV,1, 345";NA;"Greek";"I_2027";FALSE;NA;NA
"PH279168";"Nicomedia";"TAM IV,1, 346";NA;"Greek";"I_2028";FALSE;NA;NA
"PH279169";"Nicomedia";"TAM IV,1, 347";NA;"Greek";"I_2029";FALSE;NA;NA
"PH279170";"Nicomedia";"TAM IV,1, 348";NA;"Greek";"I_2030";FALSE;NA;NA
"PH279171";"Nicomedia";"TAM IV,1, 349";NA;"Greek";"I_2031";FALSE;NA;NA
"PH278855";"Nicomedia";"TAM IV,1, 35";NA;"Greek";"I_2032";FALSE;NA;NA
"PH279172";"Nicomedia";"TAM IV,1, 350";NA;"Greek";"I_2033";FALSE;NA;NA
"PH279173";"Nicomedia";"TAM IV,1, 351";NA;"Greek";"I_2034";FALSE;NA;NA
"PH279174";"Nicomedia";"TAM IV,1, 352";NA;"Greek";"I_2035";FALSE;NA;NA
"PH279175";"Nicomedia";"TAM IV,1, 353";NA;"Greek";"I_2036";FALSE;NA;NA
"PH279176";"Nicomedia";"TAM IV,1, 354";NA;"Greek";"I_2037";FALSE;NA;NA
"PH279177";"Nicomedia";"TAM IV,1, 355";NA;"Greek";"I_2038";FALSE;NA;NA
"PH279178";"Nicomedia";"TAM IV,1, 356";NA;"Greek";"I_2039";FALSE;NA;NA
"PH279179";"Nicomedia";"TAM IV,1, 357";NA;"Greek";"I_2040";FALSE;NA;NA
"PH279180";"Nicomedia";"TAM IV,1, 358";NA;"Greek";"I_2041";FALSE;NA;NA
"PH279181";"Nicomedia";"TAM IV,1, 359";NA;"Greek";"I_2042";FALSE;NA;NA
"PH278856";"Nicomedia";"TAM IV,1, 36";NA;"Greek";"I_2043";FALSE;NA;NA
"PH279182";"Nicomedia";"TAM IV,1, 360";NA;"Greek";"I_2044";FALSE;NA;NA
"PH279183";"Nicomedia";"TAM IV,1, 361";NA;"Greek";"I_2045";FALSE;NA;NA
"PH279184";"Nicomedia";"TAM IV,1, 362";NA;"Greek";"I_2046";FALSE;NA;NA
"v279185";"Nicomedia";"TAM IV,1, 363";NA;"Greek";"I_2047";FALSE;NA;NA
"PH279186";"Nicomedia";"TAM IV,1, 364";NA;"Greek";"I_2048";FALSE;NA;NA
"PH279187";"Nicomedia";"TAM IV,1, 365";NA;"Greek";"I_2049";FALSE;NA;NA
"PH279188";"Nicomedia";"TAM IV,1, 366";NA;"Greek";"I_2050";FALSE;NA;NA
"PH279190";"Nicomedia";"TAM IV,1, 368";NA;"Greek";"I_2051";FALSE;NA;NA
"PH279191";"Nicomedia";"TAM IV,1, 369";NA;"Greek";"I_2052";FALSE;NA;NA
"PH278857";"Nicomedia";"TAM IV,1, 37";NA;"Greek";"I_2053";FALSE;NA;NA
"PH279192";"Nicomedia";"TAM IV,1, 370";NA;"Greek";"I_2054";FALSE;NA;NA
"PH279193";"Nicomedia";"TAM IV,1, 371";NA;"Greek";"I_2055";FALSE;NA;NA
"PH279194";"Nicomedia";"TAM IV,1, 372";NA;"Greek";"I_2056";FALSE;NA;NA
"PH279195";"Nicomedia";"TAM IV,1, 372a";NA;"Greek";"I_2057";FALSE;NA;NA
"PH279196";"Nicomedia";"TAM IV,1, 373";NA;"Greek";"I_2058";FALSE;NA;NA
"PH279197";"Nicomedia";"TAM IV,1, 374";NA;"Greek";"I_2059";FALSE;NA;NA
"PH279198";"Nicomedia";"TAM IV,1, 375";NA;"Greek";"I_2060";FALSE;NA;NA
"PH279199";"Nicomedia";"TAM IV,1, 376";NA;"Greek";"I_2061";FALSE;NA;NA
"PH279200";"Nicomedia";"TAM IV,1, 377";NA;"Greek";"I_2062";FALSE;NA;NA
"PH279201";"Nicomedia";"TAM IV,1, 378";NA;"Greek";"I_2063";FALSE;NA;NA
"PH279202";"Nicomedia";"TAM IV,1, 379";NA;"Greek";"I_2064";FALSE;NA;NA
"PH278858";"Nicomedia";"TAM IV,1, 38";NA;"Greek";"I_2065";FALSE;NA;NA
"PH279203";"Nicomedia";"TAM IV,1, 380";NA;"Greek";"I_2066";FALSE;NA;NA
"PH279204";"Nicomedia";"TAM IV,1, 381";NA;"Greek";"I_2067";FALSE;NA;NA
"PH279205";"Nicomedia";"TAM IV,1, 382";NA;"Greek";"I_2068";FALSE;NA;NA
"PH279206";"Nicomedia";"TAM IV,1, 383";NA;"Greek";"I_2069";FALSE;NA;NA
"PH279207";"Nicomedia";"TAM IV,1, 384";NA;"Greek";"I_2070";FALSE;NA;NA
"PH279208";"Nicomedia";"TAM IV,1, 385";NA;"Greek";"I_2071";FALSE;NA;NA
"PH279209";"Nicomedia";"TAM IV,1, 386";NA;"Greek";"I_2072";FALSE;NA;NA
"PH279210";"Nicomedia";"TAM IV,1, 387";NA;"Greek";"I_2073";FALSE;NA;NA
"PH279211";"Nicomedia";"TAM IV,1, 388";NA;"Greek";"I_2074";FALSE;NA;NA
"PH279212";"Nicomedia";"TAM IV,1, 389";NA;"Greek";"I_2075";FALSE;NA;NA
"PH278859";"Nicomedia";"TAM IV,1, 39";NA;"Greek";"I_2076";FALSE;NA;NA
"PH279213";"Nicomedia";"TAM IV,1, 390";NA;"Greek";"I_2077";FALSE;NA;NA
"PH279214";"Nicomedia";"TAM IV,1, 391";NA;"Greek";"I_2078";FALSE;NA;NA
"PH279215";"Nicomedia";"TAM IV,1, 392";NA;"Greek";"I_2079";FALSE;NA;NA
